# repetition_set	DC_control_TGAC_set	DC_control_DFL_set	DC_voltage_6_0_0
# "Repetition"	"TGAC"	"DFL"	"DC voltage"
# 4	125	75
0	0.052	0.70445945945946	0.00178652628366518
0	0.052	0.706486486486487	0.00994210727092389
0	0.052	0.708513513513514	0.00643448538948649
0	0.052	0.710540540540541	0.00506495765621419
0	0.052	0.712567567567568	0.00272971694514377
0	0.052	0.714594594594595	0.000737621118486272
0	0.052	0.716621621621622	0.000417181658655643
0	0.052	0.718648648648649	0.00718205539024945
0	0.052	0.720675675675676	0.00377172503242538
0	0.052	0.722702702702703	0.00272532234683752
0	0.052	0.72472972972973	0.000923170824750095
0	0.052	0.726756756756757	0.00293882658121609
0	0.052	0.728783783783784	-0.00109437705043111
0	0.052	0.730810810810811	0.000600228885328418
0	0.052	0.732837837837838	-0.000661081864652518
0	0.052	0.734864864864865	-0.000216556038757954
0	0.052	0.736891891891892	-0.00283591973754485
0	0.052	0.738918918918919	-0.00194814984359505
0	0.052	0.740945945945946	-0.00180032043945987
0	0.052	0.742972972972973	-0.00130074006256203
0	0.052	0.745	-0.00144966811627379

0	0.0540161290322581	0.595	-0.0044749828336004
0	0.0540161290322581	0.597027027027027	-0.00266306553749907
0	0.0540161290322581	0.599054054054054	-0.0046657206073091
0	0.0540161290322581	0.601081081081081	-0.00428387884336617
0	0.0540161290322581	0.603108108108108	-0.00497602807660032
0	0.0540161290322581	0.605135135135135	-0.0022347753109026
0	0.0540161290322581	0.607162162162162	-0.00365874723430232
0	0.0540161290322581	0.609189189189189	-0.00246994735637449
0	0.0540161290322581	0.611216216216216	-0.00120607309071492
0	0.0540161290322581	0.613243243243243	-0.000692332341496961
0	0.0540161290322581	0.61527027027027	0.00344689097428852
0	0.0540161290322581	0.617297297297297	0.004637216754406
0	0.0540161290322581	0.619324324324324	0.011435294117647
0	0.0540161290322581	0.621351351351352	0.0194346837567711
0	0.0540161290322581	0.623378378378379	0.0602641641870756
0	0.0540161290322581	0.625405405405406	0.18526411841001
0	0.0540161290322581	0.627432432432433	0.273955596246281
0	0.0540161290322581	0.62945945945946	0.282214328221561
0	0.0540161290322581	0.631486486486487	0.277364766918441
0	0.0540161290322581	0.633513513513514	0.245617883573663
0	0.0540161290322581	0.635540540540541	0.186180819409476
0	0.0540161290322581	0.637567567567568	0.112578133821622
0	0.0540161290322581	0.639594594594595	0.0673625391012436
0	0.0540161290322581	0.641621621621622	0.0390848859388112
0	0.0540161290322581	0.643648648648649	0.0241219501029983
0	0.0540161290322581	0.645675675675676	0.0217718165865567
0	0.0540161290322581	0.647702702702703	0.046893781948577
0	0.0540161290322581	0.64972972972973	0.13745558861677
0	0.0540161290322581	0.651756756756757	0.261357503624018
0	0.0540161290322581	0.653783783783784	0.302278294041352
0	0.0540161290322581	0.655810810810811	0.317986785687038
0	0.0540161290322581	0.657837837837838	0.307017929350729
0	0.0540161290322581	0.659864864864865	0.251765499351492
0	0.0540161290322581	0.661891891891892	0.174083710994126
0	0.0540161290322581	0.663918918918919	0.105767666132601
0	0.0540161290322581	0.665945945945946	0.0650754558632791
0	0.0540161290322581	0.667972972972973	0.0433120622568093
0	0.0540161290322581	0.67	0.0274992599374379
0	0.0540161290322581	0.672027027027027	0.0173020218204013
0	0.0540161290322581	0.674054054054054	0.0133394979781795
0	0.0540161290322581	0.676081081081081	0.00866321812771796
0	0.0540161290322581	0.678108108108108	0.00703782711528187
0	0.0540161290322581	0.680135135135135	0.0536644541084916
0	0.0540161290322581	0.682162162162162	0.0316864576180666
0	0.0540161290322581	0.684189189189189	0.0191655146105134
0	0.0540161290322581	0.686216216216216	0.0156302433813992
0	0.0540161290322581	0.688243243243243	0.0080122682536049
0	0.0540161290322581	0.69027027027027	0.00896430914778358
0	0.0540161290322581	0.692297297297297	0.00330601968413821
0	0.0540161290322581	0.694324324324324	0.000692149233234112
0	0.0540161290322581	0.696351351351352	0.00173867399099713
0	0.0540161290322581	0.698378378378379	0.000199893186846675
0	0.0540161290322581	0.700405405405406	0.000395880064087857
0	0.0540161290322581	0.702432432432433	0.000107179369802362
0	0.0540161290322581	0.70445945945946	7.98352025634668e-05
0	0.0540161290322581	0.706486486486487	0.00631515983825433
0	0.0540161290322581	0.708513513513514	0.00285459678034634
0	0.0540161290322581	0.710540540540541	0.00310295262073697
0	0.0540161290322581	0.712567567567568	0.00188088807507436
0	0.0540161290322581	0.714594594594595	0.000814038300144933
0	0.0540161290322581	0.716621621621622	0.00133540856031125
0	0.0540161290322581	0.718648648648649	0.00463202868696113
0	0.0540161290322581	0.720675675675676	0.00347173266193633
0	0.0540161290322581	0.722702702702703	0.000437262531471694
0	0.0540161290322581	0.72472972972973	0.000157778286411806
0	0.0540161290322581	0.726756756756757	-0.000814709697108453
0	0.0540161290322581	0.728783783783784	0.00125526817730979
0	0.0540161290322581	0.730810810810811	-0.00141396200503551
0	0.0540161290322581	0.732837837837838	-0.000199954222934349
0	0.0540161290322581	0.734864864864865	-0.00190432593270775
0	0.0540161290322581	0.736891891891892	-0.000379888609140195
0	0.0540161290322581	0.738918918918919	-0.00137666895551999
0	0.0540161290322581	0.740945945945946	0.000273136491950831
0	0.0540161290322581	0.742972972972973	-0.000345342183566069
0	0.0540161290322581	0.745	-0.000919691767757723

0	0.0560322580645161	0.595	-0.00467438773174643
0	0.0560322580645161	0.597027027027027	-0.0040837415121691
0	0.0560322580645161	0.599054054054054	-0.00349852750438701
0	0.0560322580645161	0.601081081081081	-0.0033807278553445
0	0.0560322580645161	0.603108108108108	-0.0017392233157855
0	0.0560322580645161	0.605135135135135	-0.00351049057755401
0	0.0560322580645161	0.607162162162162	0.000164797436484284
0	0.0560322580645161	0.609189189189189	0.000616037232013385
0	0.0560322580645161	0.611216216216216	-4.73029678797996e-05
0	0.0560322580645161	0.613243243243243	0.00305162127107648
0	0.0560322580645161	0.61527027027027	0.00652896925307084
0	0.0560322580645161	0.617297297297297	0.0163197070267795
0	0.0560322580645161	0.619324324324324	0.0329665674830243
0	0.0560322580645161	0.621351351351352	0.106654276340887
0	0.0560322580645161	0.623378378378379	0.239637933928435
0	0.0560322580645161	0.625405405405406	0.28160378423743
0	0.0560322580645161	0.627432432432433	0.29864408331426
0	0.0560322580645161	0.62945945945946	0.260835950255589
0	0.0560322580645161	0.631486486486487	0.208977431906615
0	0.0560322580645161	0.633513513513514	0.143274525062944
0	0.0560322580645161	0.635540540540541	0.0841418478675517
0	0.0560322580645161	0.637567567567568	0.0479397573815517
0	0.0560322580645161	0.639594594594595	0.0288308842603188
0	0.0560322580645161	0.641621621621622	0.0180464179446097
0	0.0560322580645161	0.643648648648649	0.012984328984512
0	0.0560322580645161	0.645675675675676	0.0720613412680247
0	0.0560322580645161	0.647702702702703	0.191412649729153
0	0.0560322580645161	0.64972972972973	0.287897215228504
0	0.0560322580645161	0.651756756756757	0.309386434729534
0	0.0560322580645161	0.653783783783784	0.31672462043183
0	0.0560322580645161	0.655810810810811	0.283570855268177
0	0.0560322580645161	0.657837837837838	0.21109275959411
0	0.0560322580645161	0.659864864864865	0.134788738841841
0	0.0560322580645161	0.661891891891892	0.0779746395056077
0	0.0560322580645161	0.663918918918919	0.0445284504463263
0	0.0560322580645161	0.665945945945946	0.0279216906996261
0	0.0560322580645161	0.667972972972973	0.0203673762111848
0	0.0560322580645161	0.67	0.0135052719920653
0	0.0560322580645161	0.672027027027027	0.0111266956588082
0	0.0560322580645161	0.674054054054054	0.00812542915999078
0	0.0560322580645161	0.676081081081081	0.00634836346990154
0	0.0560322580645161	0.678108108108108	0.00187588311589223
0	0.0560322580645161	0.680135135135135	0.0262350804913404
0	0.0560322580645161	0.682162162162162	0.015821408407721
0	0.0560322580645161	0.684189189189189	0.0105745632104982
0	0.0560322580645161	0.686216216216216	0.00739537651636526
0	0.0560322580645161	0.688243243243243	0.00408038452735176
0	0.0560322580645161	0.69027027027027	0.00347875181200882
0	0.0560322580645161	0.692297297297297	0.00364739452201111
0	0.0560322580645161	0.694324324324324	0.00063782711528188
0	0.0560322580645161	0.696351351351352	0.00197476157778283
0	0.0560322580645161	0.698378378378379	0.000813427939269054
0	0.0560322580645161	0.700405405405406	0.000223697261005526
0	0.0560322580645161	0.702432432432433	-0.00128810559243157
0	0.0560322580645161	0.70445945945946	-0.00227505912870989
0	0.0560322580645161	0.706486486486487	-0.000724559395742764
0	0.0560322580645161	0.708513513513514	0.000167483024338106
0	0.0560322580645161	0.710540540540541	3.55840390630539e-05
0	0.0560322580645161	0.712567567567568	-0.000281132219424767
0	0.0560322580645161	0.714594594594595	0.00108143739986263
0	0.0560322580645161	0.716621621621622	-0.00125343709468227
0	0.0560322580645161	0.718648648648649	0.00365276569771875
0	0.0560322580645161	0.720675675675676	0.00231961547264816
0	0.0560322580645161	0.722702702702703	-0.00035437552452891
0	0.0560322580645161	0.72472972972973	0.00127547112230101
0	0.0560322580645161	0.726756756756757	-0.00114216830701157
0	0.0560322580645161	0.728783783783784	-0.00194998092622266
0	0.0560322580645161	0.730810810810811	-0.00200271610589765
0	0.0560322580645161	0.732837837837838	-0.00159652094300759
0	0.0560322580645161	0.734864864864865	-0.00100410467689024
0	0.0560322580645161	0.736891891891892	-0.0011096360723278
0	0.0560322580645161	0.738918918918919	-0.0012273746852827
0	0.0560322580645161	0.740945945945946	-0.000259403372243863
0	0.0560322580645161	0.742972972972973	0.00103016708628974
0	0.0560322580645161	0.745	0.000852307927061836

0	0.0580483870967742	0.595	-0.00445221637293053
0	0.0580483870967742	0.597027027027027	-0.00529958037689787
0	0.0580483870967742	0.599054054054054	-0.00333281452658888
0	0.0580483870967742	0.601081081081081	-0.00388268863965825
0	0.0580483870967742	0.603108108108108	-0.0027692072938125
0	0.0580483870967742	0.605135135135135	-0.00419934386205848
0	0.0580483870967742	0.607162162162162	-0.00054309910734725
0	0.0580483870967742	0.609189189189189	-0.00114314488441294
0	0.0580483870967742	0.611216216216216	0.00274131380178527
0	0.0580483870967742	0.613243243243243	0.00545339131761649
0	0.0580483870967742	0.61527027027027	0.0128709239337758
0	0.0580483870967742	0.617297297297297	0.0253632410162508
0	0.0580483870967742	0.619324324324324	0.0808147096971084
0	0.0580483870967742	0.621351351351352	0.196835950255589
0	0.0580483870967742	0.623378378378379	0.277245929655909
0	0.0580483870967742	0.625405405405406	0.280621347371634
0	0.0580483870967742	0.627432432432433	0.278112581063554
0	0.0580483870967742	0.62945945945946	0.211374441138323
0	0.0580483870967742	0.631486486486487	0.147149706263829
0	0.0580483870967742	0.633513513513514	0.0841235980773633
0	0.0580483870967742	0.635540540540541	0.0468722972457465
0	0.0580483870967742	0.637567567567568	0.0264981460288395
0	0.0580483870967742	0.639594594594595	0.0158424048218509
0	0.0580483870967742	0.641621621621622	0.0124741283283741
0	0.0580483870967742	0.643648648648649	0.00875587090867471
0	0.0580483870967742	0.645675675675676	0.169048416876479
0	0.0580483870967742	0.647702702702703	0.279847959105821
0	0.0580483870967742	0.64972972972973	0.307213000686656
0	0.0580483870967742	0.651756756756757	0.310307225146868
0	0.0580483870967742	0.653783783783784	0.275817196917678
0	0.0580483870967742	0.655810810810811	0.220368657969024
0	0.0580483870967742	0.657837837837838	0.136095826657512
0	0.0580483870967742	0.659864864864865	0.080519356069276
0	0.0580483870967742	0.661891891891892	0.044702647440299
0	0.0580483870967742	0.663918918918919	0.0281395895323109
0	0.0580483870967742	0.665945945945946	0.017884184023804
0	0.0580483870967742	0.667972972972973	0.0132646677347981
0	0.0580483870967742	0.67	0.00834937056534672
0	0.0580483870967742	0.672027027027027	0.00700401312275879
0	0.0580483870967742	0.674054054054054	0.00549440756847482
0	0.0580483870967742	0.676081081081081	0.00447333485923548
0	0.0580483870967742	0.678108108108108	0.00162648966201263
0	0.0580483870967742	0.680135135135135	0.0171497367818722
0	0.0580483870967742	0.682162162162162	0.0103506218051422
0	0.0580483870967742	0.684189189189189	0.00790905622949564
0	0.0580483870967742	0.686216216216216	0.00479847409781029
0	0.0580483870967742	0.688243243243243	0.00192697032120237
0	0.0580483870967742	0.69027027027027	0.00163979552910655
0	0.0580483870967742	0.692297297297297	0.00103437857633322
0	0.0580483870967742	0.694324324324324	-0.000682139314869947
0	0.0580483870967742	0.696351351351352	-0.000121400778210158
0	0.0580483870967742	0.698378378378379	-0.000522224765392573
0	0.0580483870967742	0.700405405405406	-0.00127107652399484
0	0.0580483870967742	0.702432432432433	0.00109864957656211
0	0.0580483870967742	0.70445945945946	0.000596505683985616
0	0.0580483870967742	0.706486486486487	0.000459357595178113
0	0.0580483870967742	0.708513513513514	0.00131471732661933
0	0.0580483870967742	0.710540540540541	1.20241092545574e-05
0	0.0580483870967742	0.712567567567568	-0.000184756237125236
0	0.0580483870967742	0.714594594594595	-0.00144106202792404
0	0.0580483870967742	0.716621621621622	-0.00193807888914324
0	0.0580483870967742	0.718648648648649	0.00187405203326463
0	0.0580483870967742	0.720675675675676	-0.000366338597695928
0	0.0580483870967742	0.722702702702703	0.00111287098496984
0	0.0580483870967742	0.72472972972973	-0.000817700465400199
0	0.0580483870967742	0.726756756756757	-0.00134877546349281
0	0.0580483870967742	0.728783783783784	-0.00122224765392542
0	0.0580483870967742	0.730810810810811	0.000226016632333831
0	0.0580483870967742	0.732837837837838	-0.00231308461127645
0	0.0580483870967742	0.734864864864865	-0.000190066376745294
0	0.0580483870967742	0.736891891891892	-0.000843274586099066
0	0.0580483870967742	0.738918918918919	-0.000842175936522502
0	0.0580483870967742	0.740945945945946	-0.000850598916609482
0	0.0580483870967742	0.742972972972973	-0.00174752422369729
0	0.0580483870967742	0.745	0.00115297169451434

0	0.0600645161290322	0.595	-0.00484443427176321
0	0.0600645161290322	0.597027027027027	-0.00289683375295647
0	0.0600645161290322	0.599054054054054	-0.00464710460059514
0	0.0600645161290322	0.601081081081081	-0.00227389944304574
0	0.0600645161290322	0.603108108108108	-0.00266752117189293
0	0.0600645161290322	0.605135135135135	0.000585397116044825
0	0.0600645161290322	0.607162162162162	0.00296635385671774
0	0.0600645161290322	0.609189189189189	0.00193447775997555
0	0.0600645161290322	0.611216216216216	0.00561806668192565
0	0.0600645161290322	0.613243243243243	0.0150876325627527
0	0.0600645161290322	0.61527027027027	0.0289922636758983
0	0.0600645161290322	0.617297297297297	0.0798092011902037
0	0.0600645161290322	0.619324324324324	0.219248279545281
0	0.0600645161290322	0.621351351351352	0.27726234836347
0	0.0600645161290322	0.623378378378379	0.27249195086595
0	0.0600645161290322	0.625405405405406	0.249860074769207
0	0.0600645161290322	0.627432432432433	0.226323216601816
0	0.0600645161290322	0.62945945945946	0.14874512855726
0	0.0600645161290322	0.631486486486487	0.0830132906080721
0	0.0600645161290322	0.633513513513514	0.0454605935759517
0	0.0600645161290322	0.635540540540541	0.0252196841382467
0	0.0600645161290322	0.637567567567568	0.0144694590676737
0	0.0600645161290322	0.639594594594595	0.0096907606622415
0	0.0600645161290322	0.641621621621622	0.00777398336766608
0	0.0600645161290322	0.643648648648649	0.00576485847257186
0	0.0600645161290322	0.645675675675676	0.281634607461662
0	0.0600645161290322	0.647702702702703	0.310454688334478
0	0.0600645161290322	0.64972972972973	0.309033279926757
0	0.0600645161290322	0.651756756756757	0.265878812848097
0	0.0600645161290322	0.653783783783784	0.203804806591898
0	0.0600645161290322	0.655810810810811	0.129140886549172
0	0.0600645161290322	0.657837837837838	0.0737868925001907
0	0.0600645161290322	0.659864864864865	0.0408360112916761
0	0.0600645161290322	0.661891891891892	0.0256204470893415
0	0.0600645161290322	0.663918918918919	0.0156984206912336
0	0.0600645161290322	0.665945945945946	0.0094796978713664
0	0.0600645161290322	0.667972972972973	0.00864161135271225
0	0.0600645161290322	0.67	0.00553243305104138
0	0.0600645161290322	0.672027027027027	0.0024986343175402
0	0.0600645161290322	0.674054054054054	0.00230154879072248
0	0.0600645161290322	0.676081081081081	0.00158034637979702
0	0.0600645161290322	0.678108108108108	0.000509773403524798
0	0.0600645161290322	0.680135135135135	0.0107958190280003
0	0.0600645161290322	0.682162162162162	0.0071586785687037
0	0.0600645161290322	0.684189189189189	0.00491194018463412
0	0.0600645161290322	0.686216216216216	0.00366997787441821
0	0.0600645161290322	0.688243243243243	0.00258823529411761
0	0.0600645161290322	0.69027027027027	0.000278629739833629
0	0.0600645161290322	0.692297297297297	0.000907301441977529
0	0.0600645161290322	0.694324324324324	8.83802548256281e-05
0	0.0600645161290322	0.696351351351352	0.00130159456778817
0	0.0600645161290322	0.698378378378379	-0.00242020294499126
0	0.0600645161290322	0.700405405405406	-0.0014496070801862
0	0.0600645161290322	0.702432432432433	-0.000897535667963718
0	0.0600645161290322	0.70445945945946	-0.00202249179827576
0	0.0600645161290322	0.706486486486487	0.000196841382467354
0	0.0600645161290322	0.708513513513514	-0.000925368123903287
0	0.0600645161290322	0.710540540540541	-2.85038529030643e-05
0	0.0600645161290322	0.712567567567568	-0.00218081940947589
0	0.0600645161290322	0.714594594594595	-0.00223691157396814
0	0.0600645161290322	0.716621621621622	-0.00349138628213935
0	0.0600645161290322	0.718648648648649	-0.00127620355535214
0	0.0600645161290322	0.720675675675676	-0.000335637445639773
0	0.0600645161290322	0.722702702702703	-0.00109156939040212
0	0.0600645161290322	0.72472972972973	0.000611825741969908
0	0.0600645161290322	0.726756756756757	-0.00109590295262076
0	0.0600645161290322	0.728783783783784	-0.00171175707637144
0	0.0600645161290322	0.730810810810811	-0.000768749523155599
0	0.0600645161290322	0.732837837837838	-0.00346721599145499
0	0.0600645161290322	0.734864864864865	-0.000318730449378222
0	0.0600645161290322	0.736891891891892	-0.00100086976424815
0	0.0600645161290322	0.738918918918919	-0.000408026245517709
0	0.0600645161290322	0.740945945945946	-0.000674814984359536
0	0.0600645161290322	0.742972972972973	-0.000442511635004233
0	0.0600645161290322	0.745	-0.000901625085832027

0	0.0620806451612903	0.595	-0.00302946517128255
0	0.0620806451612903	0.597027027027027	-0.00266684977492946
0	0.0620806451612903	0.599054054054054	-0.00184548714427409
0	0.0620806451612903	0.601081081081081	-0.00281547264820328
0	0.0620806451612903	0.603108108108108	-0.00109407186999318
0	0.0620806451612903	0.605135135135135	-0.000725291828793797
0	0.0620806451612903	0.607162162162162	0.00353636987869074
0	0.0620806451612903	0.609189189189189	0.00840350957503619
0	0.0620806451612903	0.611216216216216	0.0142978255893797
0	0.0620806451612903	0.613243243243243	0.0306518959334706
0	0.0620806451612903	0.61527027027027	0.0919158312352179
0	0.0620806451612903	0.617297297297297	0.229959319447623
0	0.0620806451612903	0.619324324324324	0.276829785610743
0	0.0620806451612903	0.621351351351352	0.271157579919127
0	0.0620806451612903	0.623378378378379	0.240781872281987
0	0.0620806451612903	0.625405405405406	0.183660028992142
0	0.0620806451612903	0.627432432432433	0.146241733424888
0	0.0620806451612903	0.62945945945946	0.0819797055008775
0	0.0620806451612903	0.631486486486487	0.0432386968795299
0	0.0620806451612903	0.633513513513514	0.0225830472266727
0	0.0620806451612903	0.635540540540541	0.0141285725185015
0	0.0620806451612903	0.637567567567568	0.00848310063324936
0	0.0620806451612903	0.639594594594595	0.00510865949492634
0	0.0620806451612903	0.641621621621622	0.00568770885786217
0	0.0620806451612903	0.643648648648649	0.00495619134813454
0	0.0620806451612903	0.645675675675676	0.311153246356909
0	0.0620806451612903	0.647702702702703	0.309587121385519
0	0.0620806451612903	0.64972972972973	0.267008407721065
0	0.0620806451612903	0.651756756756757	0.210545571068895
0	0.0620806451612903	0.653783783783784	0.138822552834364
0	0.0620806451612903	0.655810810810811	0.0752228274967574
0	0.0620806451612903	0.657837837837838	0.0419599298084992
0	0.0620806451612903	0.659864864864865	0.0261335774776836
0	0.0620806451612903	0.661891891891892	0.0150836652170595
0	0.0620806451612903	0.663918918918919	0.0112308232242313
0	0.0620806451612903	0.665945945945946	0.00868146791790641
0	0.0620806451612903	0.667972972972973	0.00522298008697638
0	0.0620806451612903	0.67	0.00635184252689398
0	0.0620806451612903	0.672027027027027	0.00340428778515293
0	0.0620806451612903	0.674054054054054	0.00405316243228804
0	0.0620806451612903	0.676081081081081	-0.000404364080262484
0	0.0620806451612903	0.678108108108108	-0.000643869687953042
0	0.0620806451612903	0.680135135135135	0.00797698939497974
0	0.0620806451612903	0.682162162162162	0.00446552224002437
0	0.0620806451612903	0.684189189189189	0.00291404592965587
0	0.0620806451612903	0.686216216216216	0.00202505531395434
0	0.0620806451612903	0.688243243243243	0.000262333104447973
0	0.0620806451612903	0.69027027027027	0.000416021972991501
0	0.0620806451612903	0.692297297297297	-0.00130873579003589
0	0.0620806451612903	0.694324324324324	0.00102424658579381
0	0.0620806451612903	0.696351351351352	-0.000682932784008579
0	0.0620806451612903	0.698378378378379	-0.00210104524299996
0	0.0620806451612903	0.700405405405406	-0.00157625696192877
0	0.0620806451612903	0.702432432432433	-0.00106623941405359
0	0.0620806451612903	0.70445945945946	-0.00217380025940341
0	0.0620806451612903	0.706486486486487	0.00072492561226822
0	0.0620806451612903	0.708513513513514	0.000599191271839438
0	0.0620806451612903	0.710540540540541	-0.000739208056763601
0	0.0620806451612903	0.712567567567568	-0.00195284962233925
0	0.0620806451612903	0.714594594594595	-0.000965102616922287
0	0.0620806451612903	0.716621621621622	-0.00022986190585185
0	0.0620806451612903	0.718648648648649	-0.000556343938353585
0	0.0620806451612903	0.720675675675676	-4.32745860990706e-05
0	0.0620806451612903	0.722702702702703	-0.000574044403753753
0	0.0620806451612903	0.72472972972973	-0.000811718928816696
0	0.0620806451612903	0.726756756756757	0.000737865262836616
0	0.0620806451612903	0.728783783783784	-0.000507576104371744
0	0.0620806451612903	0.730810810810811	-0.00226486610208289
0	0.0620806451612903	0.732837837837838	-0.00246433203631651
0	0.0620806451612903	0.734864864864865	-0.00184811169604032
0	0.0620806451612903	0.736891891891892	-0.000241397726405769
0	0.0620806451612903	0.738918918918919	-0.000360723277637948
0	0.0620806451612903	0.740945945945946	0.000241092545967765
0	0.0620806451612903	0.742972972972973	0.000329594872968601
0	0.0620806451612903	0.745	0.00211337453269242

0	0.0640967741935484	0.595	-0.00320793469138632
0	0.0640967741935484	0.597027027027027	-0.00285337605859468
0	0.0640967741935484	0.599054054054054	9.91836423284858e-05
0	0.0640967741935484	0.601081081081081	-0.00116725413900972
0	0.0640967741935484	0.603108108108108	0.00185561913481341
0	0.0640967741935484	0.605135135135135	0.00588387884336609
0	0.0640967741935484	0.607162162162162	0.00635922789349199
0	0.0640967741935484	0.609189189189189	0.0148841992828259
0	0.0640967741935484	0.611216216216216	0.0306227206836041
0	0.0640967741935484	0.613243243243243	0.0864216067750058
0	0.0640967741935484	0.61527027027027	0.222706584267949
0	0.0640967741935484	0.617297297297297	0.274980697337301
0	0.0640967741935484	0.619324324324324	0.269722011139086
0	0.0640967741935484	0.621351351351352	0.234309910734722
0	0.0640967741935484	0.623378378378379	0.171818295567254
0	0.0640967741935484	0.625405405405406	0.114577798123141
0	0.0640967741935484	0.627432432432433	0.0879253528648814
0	0.0640967741935484	0.62945945945946	0.0429703212024108
0	0.0640967741935484	0.631486486486487	0.020976211184863
0	0.0640967741935484	0.633513513513514	0.0124033264667734
0	0.0640967741935484	0.635540540540541	0.00788488593881128
0	0.0640967741935484	0.637567567567568	0.00425629053177687
0	0.0640967741935484	0.639594594594595	0.0026086213473716
0	0.0640967741935484	0.641621621621622	0.00215884641794457
0	0.0640967741935484	0.643648648648649	0.00146810101472493
0	0.0640967741935484	0.645675675675676	0.304065857938506
0	0.0640967741935484	0.647702702702703	0.263765011062791
0	0.0640967741935484	0.64972972972973	0.190531288624399
0	0.0640967741935484	0.651756756756757	0.123596795605402
0	0.0640967741935484	0.653783783783784	0.0724927443350881
0	0.0640967741935484	0.655810810810811	0.0419403372243838
0	0.0640967741935484	0.657837837837838	0.0258459143968871
0	0.0640967741935484	0.659864864864865	0.0158773174639505
0	0.0640967741935484	0.661891891891892	0.00861243610284576
0	0.0640967741935484	0.663918918918919	0.00748461127641713
0	0.0640967741935484	0.665945945945946	0.00514778362706946
0	0.0640967741935484	0.667972972972973	0.00296916151674674
0	0.0640967741935484	0.67	0.00148140688181884
0	0.0640967741935484	0.672027027027027	0.000616281376363735
0	0.0640967741935484	0.674054054054054	0.00112697032120237
0	0.0640967741935484	0.676081081081081	-0.00094673075455866
0	0.0640967741935484	0.678108108108108	0.000830273899443007
0	0.0640967741935484	0.680135135135135	0.00380468451972224
0	0.0640967741935484	0.682162162162162	0.00328819714656287
0	0.0640967741935484	0.684189189189189	0.00438068207827874
0	0.0640967741935484	0.686216216216216	0.00111531242847329
0	0.0640967741935484	0.688243243243243	0.00144319829098951
0	0.0640967741935484	0.69027027027027	-7.38536659803006e-06
0	0.0640967741935484	0.692297297297297	-0.00182241550316627
0	0.0640967741935484	0.694324324324324	3.01518272678383e-05
0	0.0640967741935484	0.696351351351352	-0.000575814450293775
0	0.0640967741935484	0.698378378378379	-0.000811413748378763
0	0.0640967741935484	0.700405405405406	-0.000813855191882243
0	0.0640967741935484	0.702432432432433	-0.00176394293125814
0	0.0640967741935484	0.70445945945946	-0.00268546578164344
0	0.0640967741935484	0.706486486486487	-0.000990981918059086
0	0.0640967741935484	0.708513513513514	-0.00109199664301523
