# repetition_set	DC_control_TGAC_set	DC_control_DBL_set	DC_voltage_2_0_0
# "Repetition"	"TGAC"	"DBL"	"DC voltage"
# 4	125	75
0	0.0540161290322581	0.182918918918919	-0.00251889829861909
0	0.0540161290322581	0.184945945945946	-0.00111152819104299
0	0.0540161290322581	0.186972972972973	-0.00155666437781341
0	0.0540161290322581	0.189	-0.000998916609445374

0	0.0560322580645161	0.039	-0.00309825284199286
0	0.0560322580645161	0.041027027027027	-0.00531551079575803
0	0.0560322580645161	0.0430540540540541	-0.00580978103303581
0	0.0560322580645161	0.0450810810810811	-0.00277555504692153
0	0.0560322580645161	0.0471081081081081	-0.0046735942626078
0	0.0560322580645161	0.0491351351351351	-0.0056888075074388
0	0.0560322580645161	0.0511621621621622	-0.00635147631036854
0	0.0560322580645161	0.0531891891891892	-0.00435913633936068
0	0.0560322580645161	0.0552162162162162	-0.00526106660563061
0	0.0560322580645161	0.0572432432432433	-0.00483924620431833
0	0.0560322580645161	0.0592702702702703	-0.006219943541619
0	0.0560322580645161	0.0612972972972973	-0.00394140535591671
0	0.0560322580645161	0.0633243243243243	-0.00546511024643323
0	0.0560322580645161	0.0653513513513514	-0.00433600366216529
0	0.0560322580645161	0.0673783783783784	-0.00333220416571302
0	0.0560322580645161	0.0694054054054054	-0.0037146562905318
0	0.0560322580645161	0.0714324324324324	-0.00492060730907152
0	0.0560322580645161	0.0734594594594595	-0.0056828259708553
0	0.0560322580645161	0.0754864864864865	-0.00461060502021824
0	0.0560322580645161	0.0775135135135135	-0.00373070878156713
0	0.0560322580645161	0.0795405405405405	-0.00429047074082555
0	0.0560322580645161	0.0815675675675676	-0.00539894712748916
0	0.0560322580645161	0.0835945945945946	-0.00484058899824524
0	0.0560322580645161	0.0856216216216216	-0.00167519645990695
0	0.0560322580645161	0.0876486486486487	-0.00180386053253989
0	0.0560322580645161	0.0896756756756757	-0.0033613794155795
0	0.0560322580645161	0.0917027027027027	-0.00394946211947818
0	0.0560322580645161	0.0937297297297297	-0.0033428854810407
0	0.0560322580645161	0.0957567567567568	-0.0042573281452659
0	0.0560322580645161	0.0977837837837838	-0.00158693827725646
0	0.0560322580645161	0.0998108108108108	-0.00296098268101018
0	0.0560322580645161	0.101837837837838	-0.00231345082780196
0	0.0560322580645161	0.103864864864865	-0.00102058442053868
0	0.0560322580645161	0.105891891891892	-0.00243631647211416
0	0.0560322580645161	0.107918918918919	-0.00181155107957583
0	0.0560322580645161	0.109945945945946	-0.00226913862821396
0	0.0560322580645161	0.111972972972973	0.0011518120088502
0	0.0560322580645161	0.114	0.00137233539330126
0	0.0560322580645161	0.116027027027027	0.000485236896314913
0	0.0560322580645161	0.118054054054054	0.000163576714732547
0	0.0560322580645161	0.120081081081081	0.00338725871671621
0	0.0560322580645161	0.122108108108108	0.00364550240329591
0	0.0560322580645161	0.124135135135135	5.04768444342393e-05
0	0.0560322580645161	0.126162162162162	-0.00399530022125584
0	0.0560322580645161	0.128189189189189	-0.00484974441138325
0	0.0560322580645161	0.130216216216216	-0.0038453955901427
0	0.0560322580645161	0.132243243243243	-0.00484217593652249
0	0.0560322580645161	0.13427027027027	-0.00281602197299156
0	0.0560322580645161	0.136297297297297	-0.00549959563591977
0	0.0560322580645161	0.138324324324324	-0.00483533989471278
0	0.0560322580645161	0.140351351351351	-0.00395831235217826
0	0.0560322580645161	0.142378378378378	-0.00294554055085072
0	0.0560322580645161	0.144405405405405	-0.0037872281986725
0	0.0560322580645161	0.146432432432432	-0.00471198596169988
0	0.0560322580645161	0.148459459459459	-0.00384759288929583
0	0.0560322580645161	0.150486486486486	-0.00323161669336999
0	0.0560322580645161	0.152513513513514	-0.0035820859082933
0	0.0560322580645161	0.154540540540541	-0.00525111772335397
0	0.0560322580645161	0.156567567567568	-0.00367516594186316
0	0.0560322580645161	0.158594594594595	-0.00240469977874421
0	0.0560322580645161	0.160621621621622	-0.00255661860074772
0	0.0560322580645161	0.162648648648649	-0.000943129625391057
0	0.0560322580645161	0.164675675675676	-0.00295262073701079
0	0.0560322580645161	0.166702702702703	-0.00135878538185706
0	0.0560322580645161	0.16872972972973	-0.00277293049515529
0	0.0560322580645161	0.170756756756757	-0.00196993972686354
0	0.0560322580645161	0.172783783783784	-0.00267930113679716
0	0.0560322580645161	0.174810810810811	-0.00281077286945911
0	0.0560322580645161	0.176837837837838	-0.000845227740901843
0	0.0560322580645161	0.178864864864865	-0.000210696574349623
0	0.0560322580645161	0.180891891891892	-0.00120527962157629
0	0.0560322580645161	0.182918918918919	0.000614084077210614
0	0.0560322580645161	0.184945945945946	0.000845166704814185
0	0.0560322580645161	0.186972972972973	0.00159383535515369
0	0.0560322580645161	0.189	0.0020086366063935

0	0.0580483870967742	0.039	-0.00306614785992222
0	0.0580483870967742	0.041027027027027	-0.00590615701533534
0	0.0580483870967742	0.0430540540540541	-0.0050841840238041
0	0.0580483870967742	0.0450810810810811	-0.00650223544670789
0	0.0580483870967742	0.0471081081081081	-0.00426556801709014
0	0.0580483870967742	0.0491351351351351	-0.00483833066300454
0	0.0580483870967742	0.0511621621621622	-0.00446424048218513
0	0.0580483870967742	0.0531891891891892	-0.00483057907988101
0	0.0580483870967742	0.0552162162162162	-0.00587417410543987
0	0.0580483870967742	0.0572432432432433	-0.00474952315556575
0	0.0580483870967742	0.0592702702702703	-0.00572848096437021
0	0.0580483870967742	0.0612972972972973	-0.00345531395437556
0	0.0580483870967742	0.0633243243243243	-0.00561751735713743
0	0.0580483870967742	0.0653513513513514	-0.00440497444113835
0	0.0580483870967742	0.0673783783783784	-0.00302531471732665
0	0.0580483870967742	0.0694054054054054	-0.00463855954833298
0	0.0580483870967742	0.0714324324324324	-0.00334825665674832
0	0.0580483870967742	0.0734594594594595	-0.00642746623941409
0	0.0580483870967742	0.0754864864864865	-0.00368767833981846
0	0.0580483870967742	0.0775135135135135	-0.00398297093156332
0	0.0580483870967742	0.0795405405405405	-0.00337511253528652
0	0.0580483870967742	0.0815675675675676	-0.00420489814602887
0	0.0580483870967742	0.0835945945945946	-0.00464710460059513
0	0.0580483870967742	0.0856216216216216	-0.00489143205920504
0	0.0580483870967742	0.0876486486486487	-0.00341692225528347
0	0.0580483870967742	0.0896756756756757	-0.00353911650263222
0	0.0580483870967742	0.0917027027027027	-0.00409265278095677
0	0.0580483870967742	0.0937297297297297	-0.00427344167238884
0	0.0580483870967742	0.0957567567567568	-0.00410443274586101
0	0.0580483870967742	0.0977837837837838	-0.00321501487754638
0	0.0580483870967742	0.0998108108108108	-0.000949050125886967
0	0.0580483870967742	0.101837837837838	-0.00304173342488749
0	0.0580483870967742	0.103864864864865	-0.00183657587548642
0	0.0580483870967742	0.105891891891892	-0.00173018997482264
0	0.0580483870967742	0.107918918918919	0.000522163729304912
0	0.0580483870967742	0.109945945945946	-0.000618051422903818
0	0.0580483870967742	0.111972972972973	0.00047449454489963
0	0.0580483870967742	0.114	0.00355748836499576
0	0.0580483870967742	0.116027027027027	0.00290128938735023
0	0.0580483870967742	0.118054054054054	0.00189114213778892
0	0.0580483870967742	0.120081081081081	0.00558113984893564
0	0.0580483870967742	0.122108108108108	0.005818753337911
0	0.0580483870967742	0.124135135135135	0.00369897001602193
0	0.0580483870967742	0.126162162162162	-0.00249497215228507
0	0.0580483870967742	0.128189189189189	-0.0028925001907378
0	0.0580483870967742	0.130216216216216	-0.00342308690012973
0	0.0580483870967742	0.132243243243243	-0.00423566033417261
0	0.0580483870967742	0.13427027027027	-0.0053866788738842
0	0.0580483870967742	0.136297297297297	-0.00585635156786452
0	0.0580483870967742	0.138324324324324	-0.00476325627527279
0	0.0580483870967742	0.140351351351351	-0.0031608758678569
0	0.0580483870967742	0.142378378378378	-0.00282755779354547
0	0.0580483870967742	0.144405405405405	-0.00400024414435038
0	0.0580483870967742	0.146432432432432	-0.00236807812619214
0	0.0580483870967742	0.148459459459459	-0.00390118257419703
0	0.0580483870967742	0.150486486486486	-0.00315617608911272
0	0.0580483870967742	0.152513513513514	-0.00241196307316704
0	0.0580483870967742	0.154540540540541	-0.00280650034332803
0	0.0580483870967742	0.156567567567568	-0.00239066147859925
0	0.0580483870967742	0.158594594594595	-0.00284269474326699
0	0.0580483870967742	0.160621621621622	-0.00261594567788209
0	0.0580483870967742	0.162648648648649	-0.00223166247043568
0	0.0580483870967742	0.164675675675676	-0.00197268635080495
0	0.0580483870967742	0.166702702702703	1.34279392690502e-05
0	0.0580483870967742	0.16872972972973	-0.00248307011520564
0	0.0580483870967742	0.170756756756757	-8.30701152056532e-05
0	0.0580483870967742	0.172783783783784	0.00141353475242234
0	0.0580483870967742	0.174810810810811	0.00179964904249634
0	0.0580483870967742	0.176837837837838	0.00122908369573507
0	0.0580483870967742	0.178864864864865	0.00115944151979855
0	0.0580483870967742	0.180891891891892	0.00123378347447925
0	0.0580483870967742	0.182918918918919	0.00153554589150832
0	0.0580483870967742	0.184945945945946	0.00358037689784081
0	0.0580483870967742	0.186972972972973	0.00607248035400926
0	0.0580483870967742	0.189	0.0050127107652399

0	0.0600645161290322	0.039	-0.0044704051270314
0	0.0600645161290322	0.041027027027027	-0.0063701533531701
0	0.0600645161290322	0.0430540540540541	-0.00542519264515147
0	0.0600645161290322	0.0450810810810811	-0.00638840314335855
0	0.0600645161290322	0.0471081081081081	-0.00528749523155569
0	0.0600645161290322	0.0491351351351351	-0.00394970626382852
0	0.0600645161290322	0.0511621621621622	-0.00606222629129475
0	0.0600645161290322	0.0531891891891892	-0.00471271839475092
0	0.0600645161290322	0.0552162162162162	-0.00507197680628675
0	0.0600645161290322	0.0572432432432433	-0.00393121232928973
0	0.0600645161290322	0.0592702702702703	-0.00488355840390635
0	0.0600645161290322	0.0612972972972973	-0.00385522240024418
0	0.0600645161290322	0.0633243243243243	-0.00458551918822007
0	0.0600645161290322	0.0653513513513514	-0.00550490577553981
0	0.0600645161290322	0.0673783783783784	-0.00297288471808961
0	0.0600645161290322	0.0694054054054054	-0.00515883115892274
0	0.0600645161290322	0.0714324324324324	-0.00400952162966356
0	0.0600645161290322	0.0734594594594595	-0.00519356069275963
0	0.0600645161290322	0.0754864864864865	-0.00409130998702987
0	0.0600645161290322	0.0775135135135135	-0.00448944838635845
0	0.0600645161290322	0.0795405405405405	-0.00288444342717636
0	0.0600645161290322	0.0815675675675676	-0.00352990005340661
0	0.0600645161290322	0.0835945945945946	-0.000937758449683414
0	0.0600645161290322	0.0856216216216216	-0.00303105210955981
0	0.0600645161290322	0.0876486486486487	-0.001782131685359
0	0.0600645161290322	0.0896756756756757	-0.00382055390249488
0	0.0600645161290322	0.0917027027027027	-0.0026805218585489
0	0.0600645161290322	0.0937297297297297	-0.003312855725948
0	0.0600645161290322	0.0957567567567568	-0.00134016937514308
0	0.0600645161290322	0.0977837837837838	-0.00133400473029682
0	0.0600645161290322	0.0998108108108108	-0.00100758373388269
0	0.0600645161290322	0.101837837837838	-0.000906141756313458
0	0.0600645161290322	0.103864864864865	-0.00169033340962848
0	0.0600645161290322	0.105891891891892	-0.000360296025024833
0	0.0600645161290322	0.107918918918919	0.00119569695582509
0	0.0600645161290322	0.109945945945946	0.00125093461509114
0	0.0600645161290322	0.111972972972973	0.00432404058899819
0	0.0600645161290322	0.114	0.00363762874799721
0	0.0600645161290322	0.116027027027027	0.00551143663691152
0	0.0600645161290322	0.118054054054054	0.00746434729533832
0	0.0600645161290322	0.120081081081081	0.0121319600213626
0	0.0600645161290322	0.122108108108108	0.0159703974975203
0	0.0600645161290322	0.124135135135135	0.00694706645304031
0	0.0600645161290322	0.126162162162162	-0.00282432288090338
0	0.0600645161290322	0.128189189189189	-0.00401965362020297
0	0.0600645161290322	0.130216216216216	-0.00397747768368051
0	0.0600645161290322	0.132243243243243	-0.00436261539635312
0	0.0600645161290322	0.13427027027027	-0.00360387579156179
0	0.0600645161290322	0.136297297297297	-0.00404571602960253
0	0.0600645161290322	0.138324324324324	-0.00321605249103536
0	0.0600645161290322	0.140351351351351	-0.00175094224460215
0	0.0600645161290322	0.142378378378378	-0.0032102540627146
0	0.0600645161290322	0.144405405405405	-0.0057054093232624
0	0.0600645161290322	0.146432432432432	-0.00251944762340738
0	0.0600645161290322	0.148459459459459	-0.00484412909132527
0	0.0600645161290322	0.150486486486486	-0.0019992370489052
0	0.0600645161290322	0.152513513513514	-0.00189407186999317
0	0.0600645161290322	0.154540540540541	-0.00318101777676055
0	0.0600645161290322	0.156567567567568	-0.00355559624628064
0	0.0600645161290322	0.158594594594595	-0.000709422446021248
0	0.0600645161290322	0.160621621621622	-0.00182705424582288
0	0.0600645161290322	0.162648648648649	-0.000731639581902842
0	0.0600645161290322	0.164675675675676	-0.00128932631418329
0	0.0600645161290322	0.166702702702703	-0.00063910887312127
0	0.0600645161290322	0.16872972972973	-0.00167617303730834
0	0.0600645161290322	0.170756756756757	0.000413580529488025
0	0.0600645161290322	0.172783783783784	0.00134969100480655
0	0.0600645161290322	0.174810810810811	-8.50232700084336e-05
0	0.0600645161290322	0.176837837837838	0.00140743114366366
0	0.0600645161290322	0.178864864864865	0.00311277943083845
0	0.0600645161290322	0.180891891891892	0.00325719081406879
0	0.0600645161290322	0.182918918918919	0.004080201419089
0	0.0600645161290322	0.184945945945946	0.00581466392004268
0	0.0600645161290322	0.186972972972973	0.00675199511711294
0	0.0600645161290322	0.189	0.0088547493705653

0	0.0620806451612903	0.039	-0.00555611505302512
0	0.0620806451612903	0.041027027027027	-0.00463282215609983
0	0.0620806451612903	0.0430540540540541	-0.00521187151903565
0	0.0620806451612903	0.0450810810810811	-0.00447107652399484
0	0.0620806451612903	0.0471081081081081	-0.00474586099031056
0	0.0620806451612903	0.0491351351351351	-0.00409594872968647
0	0.0620806451612903	0.0511621621621622	-0.00378973067826356
0	0.0620806451612903	0.0531891891891892	-0.00539290455481807
0	0.0620806451612903	0.0552162162162162	-0.00435083543144887
0	0.0620806451612903	0.0572432432432433	-0.00381017776760511
0	0.0620806451612903	0.0592702702702703	-0.00571346608682385
0	0.0620806451612903	0.0612972972972973	-0.00363628595407037
0	0.0620806451612903	0.0633243243243243	-0.00509291218432901
0	0.0620806451612903	0.0653513513513514	-0.00433337911039905
0	0.0620806451612903	0.0673783783783784	-0.00503077744716567
0	0.0620806451612903	0.0694054054054054	-0.00309727626459147
0	0.0620806451612903	0.0714324324324324	-0.00378979171435114
0	0.0620806451612903	0.0734594594594595	-0.00281705958648054
0	0.0620806451612903	0.0754864864864865	-0.00416284428168158
0	0.0620806451612903	0.0775135135135135	-0.00345409323262383
0	0.0620806451612903	0.0795405405405405	-0.00439343862058445
0	0.0620806451612903	0.0815675675675676	-0.00174190890363931
0	0.0620806451612903	0.0835945945945946	-0.00251035324635694
0	0.0620806451612903	0.0856216216216216	-0.00223013656824601
0	0.0620806451612903	0.0876486486486487	-0.000972549019607882
0	0.0620806451612903	0.0896756756756757	-0.00234213778896776
0	0.0620806451612903	0.0917027027027027	-0.00158852521553372
0	0.0620806451612903	0.0937297297297297	-0.00158113984893572
0	0.0620806451612903	0.0957567567567568	-0.000705516136415698
0	0.0620806451612903	0.0977837837837838	0.000631113145647326
0	0.0620806451612903	0.0998108108108108	0.00166915388723579
0	0.0620806451612903	0.101837837837838	0.00215976195925838
0	0.0620806451612903	0.103864864864865	0.00372967116807808
0	0.0620806451612903	0.105891891891892	0.00484962233920802
0	0.0620806451612903	0.107918918918919	0.00691624322880899
0	0.0620806451612903	0.109945945945946	0.00930318150606542
0	0.0620806451612903	0.111972972972973	0.00860779736018916
0	0.0620806451612903	0.114	0.0157990081635767
0	0.0620806451612903	0.116027027027027	0.0202659952697032
0	0.0620806451612903	0.118054054054054	0.0293044022278171
0	0.0620806451612903	0.120081081081081	0.0411530327306019
0	0.0620806451612903	0.122108108108108	0.030370885786221
0	0.0620806451612903	0.124135135135135	0.00474177157244216
0	0.0620806451612903	0.126162162162162	-0.00258139925230794
0	0.0620806451612903	0.128189189189189	-0.00349785610742354
0	0.0620806451612903	0.130216216216216	-0.00418408484016178
0	0.0620806451612903	0.132243243243243	-0.00505757228961627
0	0.0620806451612903	0.13427027027027	-0.00377007705806061
0	0.0620806451612903	0.136297297297297	-0.00319749752040897
0	0.0620806451612903	0.138324324324324	-0.00336198977645536
0	0.0620806451612903	0.140351351351351	-0.00265232318608381
0	0.0620806451612903	0.142378378378378	-0.00312883192187385
0	0.0620806451612903	0.144405405405405	-0.000532845044632688
0	0.0620806451612903	0.146432432432432	-0.0032047608148318
0	0.0620806451612903	0.148459459459459	-0.00375371938658735
0	0.0620806451612903	0.150486486486486	-0.00213260090028233
0	0.0620806451612903	0.152513513513514	-0.00249869535362787
0	0.0620806451612903	0.154540540540541	-0.000914015411612154
0	0.0620806451612903	0.156567567567568	-0.000915114061188708
0	0.0620806451612903	0.158594594594595	-0.00141890592813004
0	0.0620806451612903	0.160621621621622	6.48203250171383e-05
0	0.0620806451612903	0.162648648648649	0.00194595254444186
0	0.0620806451612903	0.164675675675676	0.000453925383382888
0	0.0620806451612903	0.166702702702703	0.00182412451361864
0	0.0620806451612903	0.16872972972973	0.00276633859769585
0	0.0620806451612903	0.170756756756757	0.00189394979781792
0	0.0620806451612903	0.172783783783784	0.00442493324177916
0	0.0620806451612903	0.174810810810811	0.00432007324330506
0	0.0620806451612903	0.176837837837838	0.00566890974288544
0	0.0620806451612903	0.178864864864865	0.00700584420538639
0	0.0620806451612903	0.180891891891892	0.0101932097352559
0	0.0620806451612903	0.182918918918919	0.0115826352330815
0	0.0620806451612903	0.184945945945946	0.0129010147249561
0	0.0620806451612903	0.186972972972973	0.0167609369039444
0	0.0620806451612903	0.189	0.0178221713588158

0	0.0640967741935484	0.039	-0.00476807812619214
0	0.0640967741935484	0.041027027027027	-0.00437506675822083
0	0.0640967741935484	0.0430540540540541	-0.00559114976729995
0	0.0640967741935484	0.0450810810810811	-0.00493568322270547
0	0.0640967741935484	0.0471081081081081	-0.00499256885633635
0	0.0640967741935484	0.0491351351351351	-0.00340349431601438
0	0.0640967741935484	0.0511621621621622	-0.0041655298695354
0	0.0640967741935484	0.0531891891891892	-0.00274259555962466
0	0.0640967741935484	0.0552162162162162	-0.0059414969100481
0	0.0640967741935484	0.0572432432432433	-0.00254734111543453
0	0.0640967741935484	0.0592702702702703	-0.0040666514076448
0	0.0640967741935484	0.0612972972972973	-0.0035294728007935
0	0.0640967741935484	0.0633243243243243	-0.00301103227283134
0	0.0640967741935484	0.0653513513513514	-0.00374804303044178
0	0.0640967741935484	0.0673783783783784	-0.00336675059128713
0	0.0640967741935484	0.0694054054054054	-0.00311522087434199
0	0.0640967741935484	0.0714324324324324	-0.0019826352330816
0	0.0640967741935484	0.0734594594594595	-0.00386883344777603
0	0.0640967741935484	0.0754864864864865	-0.00291801327534909
0	0.0640967741935484	0.0775135135135135	-0.0020339055466545
0	0.0640967741935484	0.0795405405405405	-0.00309147783627073
0	0.0640967741935484	0.0815675675675676	-0.00287553215838869
0	0.0640967741935484	0.0835945945945946	-0.00151308461127645
0	0.0640967741935484	0.0856216216216216	-0.000494514381628175
0	0.0640967741935484	0.0876486486486487	-0.00176723887998783
0	0.0640967741935484	0.0896756756756757	0.000584115358205505
0	0.0640967741935484	0.0917027027027027	-0.00111207751583128
0	0.0640967741935484	0.0937297297297297	0.000243106736858126
0	0.0640967741935484	0.0957567567567568	0.00139638361181044
0	0.0640967741935484	0.0977837837837838	0.00376421759365221
0	0.0640967741935484	0.0998108108108108	0.0048266117341878
0	0.0640967741935484	0.101837837837838	0.00664969863431749
0	0.0640967741935484	0.103864864864865	0.00798205539024944
0	0.0640967741935484	0.105891891891892	0.0132394598306248
0	0.0640967741935484	0.107918918918919	0.0163197680628671
0	0.0640967741935484	0.109945945945946	0.0238101167315174
0	0.0640967741935484	0.111972972972973	0.0327322499427786
0	0.0640967741935484	0.114	0.0481099870298313
