# repetition_set	DC_control_TGAC_set	DC_control_DBR_set	DC_voltage_0_0_0
# "Repetition"	"TGAC"	"DBR"	"DC voltage"
# 4	125	75
0	0.0560322580645161	0.182918918918919	-0.000326420996414159
0	0.0560322580645161	0.184945945945946	-0.00164608224612805
0	0.0560322580645161	0.186972972972973	0.00117976653696495
0	0.0560322580645161	0.189	-0.000729686427100056

0	0.0580483870967742	0.039	-0.00389843595025562
0	0.0580483870967742	0.041027027027027	-0.00436865796902421
0	0.0580483870967742	0.0430540540540541	-0.00477277790493632
0	0.0580483870967742	0.0450810810810811	-0.00319212634470134
0	0.0580483870967742	0.0471081081081081	-0.0051419851987488
0	0.0580483870967742	0.0491351351351351	-0.00329546044098576
0	0.0580483870967742	0.0511621621621622	-0.00397503624017704
0	0.0580483870967742	0.0531891891891892	-0.00185726710917834
0	0.0580483870967742	0.0552162162162162	-0.00393975738155188
0	0.0580483870967742	0.0572432432432433	-0.00360363164721145
0	0.0580483870967742	0.0592702702702703	-0.0029724574654765
0	0.0580483870967742	0.0612972972972973	-0.00483582818341347
0	0.0580483870967742	0.0633243243243243	-0.00397552452887773
0	0.0580483870967742	0.0653513513513514	-0.00517866788738845
0	0.0580483870967742	0.0673783783783784	-0.00450061799038684
0	0.0580483870967742	0.0694054054054054	-0.00332127870603497
0	0.0580483870967742	0.0714324324324324	-0.00244858472571911
0	0.0580483870967742	0.0734594594594595	-0.00350347142748153
0	0.0580483870967742	0.0754864864864865	-0.00033264667734802
0	0.0580483870967742	0.0775135135135135	-0.00322209506370644
0	0.0580483870967742	0.0795405405405405	-0.00266453040360116
0	0.0580483870967742	0.0815675675675676	-0.00343260852979327
0	0.0580483870967742	0.0835945945945946	-0.00400250247959109
0	0.0580483870967742	0.0856216216216216	-0.00281071183337151
0	0.0580483870967742	0.0876486486486487	-0.00203317311360346
0	0.0580483870967742	0.0896756756756757	4.69977874417902e-05
0	0.0580483870967742	0.0917027027027027	-0.000169253070878192
0	0.0580483870967742	0.0937297297297297	0.000735606927595902
0	0.0580483870967742	0.0957567567567568	0.000695262073701035
0	0.0580483870967742	0.0977837837837838	0.00178866254673071
0	0.0580483870967742	0.0998108108108108	0.00281071183337144
0	0.0580483870967742	0.101837837837838	0.0056501106279087
0	0.0580483870967742	0.103864864864865	0.00650095368886849
0	0.0580483870967742	0.105891891891892	0.00796862745098035
0	0.0580483870967742	0.107918918918919	0.00956301213092235
0	0.0580483870967742	0.109945945945946	0.00806872663462267
0	0.0580483870967742	0.111972972972973	-0.00399945067521175
0	0.0580483870967742	0.114	-0.00280180056458384
0	0.0580483870967742	0.116027027027027	-0.00392138551918825
0	0.0580483870967742	0.118054054054054	-0.00427704280155645
0	0.0580483870967742	0.120081081081081	-0.00188009460593579
0	0.0580483870967742	0.122108108108108	-0.00446631570916307
0	0.0580483870967742	0.124135135135135	-0.0041391622796979
0	0.0580483870967742	0.126162162162162	-0.003589959563592
0	0.0580483870967742	0.128189189189189	-0.00312181277180136
0	0.0580483870967742	0.130216216216216	-0.00253037308308541
0	0.0580483870967742	0.132243243243243	-0.00400012207217521
0	0.0580483870967742	0.13427027027027	-0.00207602044708937
0	0.0580483870967742	0.136297297297297	-0.00285319295033191
0	0.0580483870967742	0.138324324324324	-0.0026195468070497
0	0.0580483870967742	0.140351351351351	-0.00297422751201652
0	0.0580483870967742	0.142378378378378	-0.000422064545662657
0	0.0580483870967742	0.144405405405405	-0.00255814450293739
0	0.0580483870967742	0.146432432432432	-0.00126082246128026
0	0.0580483870967742	0.148459459459459	-0.000189333943694255
0	0.0580483870967742	0.150486486486486	-0.00195785458152136
0	0.0580483870967742	0.152513513513514	-0.00201889066910814
0	0.0580483870967742	0.154540540540541	-0.00426416418707564
0	0.0580483870967742	0.156567567567568	-0.00444464789806976
0	0.0580483870967742	0.158594594594595	-0.00228781567101551
0	0.0580483870967742	0.160621621621622	-0.00240311284046695
0	0.0580483870967742	0.162648648648649	-0.00165407797360193
0	0.0580483870967742	0.164675675675676	-0.00413995574883653
0	0.0580483870967742	0.166702702702703	-0.00356304264896623
0	0.0580483870967742	0.16872972972973	-0.00393878080415048
0	0.0580483870967742	0.170756756756757	-0.00377691309987033
0	0.0580483870967742	0.172783783783784	-0.00396453803311211
0	0.0580483870967742	0.174810810810811	-0.00479188220035099
0	0.0580483870967742	0.176837837837838	-0.0027008468757153
0	0.0580483870967742	0.178864864864865	-0.00111683833066305
0	0.0580483870967742	0.180891891891892	-0.0012173037308309
0	0.0580483870967742	0.182918918918919	-0.00121419089036396
0	0.0580483870967742	0.184945945945946	0.000204654001678459
0	0.0580483870967742	0.186972972972973	-0.000901197833218924
0	0.0580483870967742	0.189	0.00024310673685813

0	0.0600645161290322	0.039	-0.00610696574349587
0	0.0600645161290322	0.041027027027027	-0.00298588540474559
0	0.0600645161290322	0.0430540540540541	-0.00422845807583737
0	0.0600645161290322	0.0450810810810811	-0.0029206988632029
0	0.0600645161290322	0.0471081081081081	-0.00226126497291527
0	0.0600645161290322	0.0491351351351351	-0.00440949111161978
0	0.0600645161290322	0.0511621621621622	-0.00327983520256354
0	0.0600645161290322	0.0531891891891892	-0.00351073472190436
0	0.0600645161290322	0.0552162162162162	-0.00387621881437403
0	0.0600645161290322	0.0572432432432433	-0.00484480048828873
0	0.0600645161290322	0.0592702702702703	-0.00234146639200431
0	0.0600645161290322	0.0612972972972973	-0.00304930189974826
0	0.0600645161290322	0.0633243243243243	-0.00358831158922716
0	0.0600645161290322	0.0653513513513514	-0.00317442587930117
0	0.0600645161290322	0.0673783783783784	-0.00268168154421305
0	0.0600645161290322	0.0694054054054054	-0.00128059815365839
0	0.0600645161290322	0.0714324324324324	-0.00264621957732513
0	0.0600645161290322	0.0734594594594595	-0.00266825360494395
0	0.0600645161290322	0.0754864864864865	-0.00333690394445718
0	0.0600645161290322	0.0775135135135135	-0.00211618219272148
0	0.0600645161290322	0.0795405405405405	-0.00263010605020221
0	0.0600645161290322	0.0815675675675676	-0.00301652552071415
0	0.0600645161290322	0.0835945945945946	0.000941176470588199
0	0.0600645161290322	0.0856216216216216	-0.00138661783779662
0	0.0600645161290322	0.0876486486486487	-0.00111274891279471
0	0.0600645161290322	0.0896756756756757	0.000267948424505962
0	0.0600645161290322	0.0917027027027027	0.00195852597848474
0	0.0600645161290322	0.0937297297297297	0.00340770580605779
0	0.0600645161290322	0.0957567567567568	0.00273087663080793
0	0.0600645161290322	0.0977837837837838	0.00637369344625005
0	0.0600645161290322	0.0998108108108108	0.00798583962767982
0	0.0600645161290322	0.101837837837838	0.0118247653925383
0	0.0600645161290322	0.103864864864865	0.0166266575112535
0	0.0600645161290322	0.105891891891892	0.0239934691386281
0	0.0600645161290322	0.107918918918919	0.0300581368734263
0	0.0600645161290322	0.109945945945946	0.0228690012970168
0	0.0600645161290322	0.111972972972973	0.0029993743801022
0	0.0600645161290322	0.114	-0.00133479819943546
0	0.0600645161290322	0.116027027027027	-0.00198287937743194
0	0.0600645161290322	0.118054054054054	-0.00428412298771653
0	0.0600645161290322	0.120081081081081	-0.00211905088883807
0	0.0600645161290322	0.122108108108108	-0.0049719996948196
0	0.0600645161290322	0.124135135135135	-0.00242764934767685
0	0.0600645161290322	0.126162162162162	-0.0030228122377356
0	0.0600645161290322	0.128189189189189	-0.00299748226138708
0	0.0600645161290322	0.130216216216216	-0.00443976501106282
0	0.0600645161290322	0.132243243243243	-0.0018805218585489
0	0.0600645161290322	0.13427027027027	-0.00269925993743804
0	0.0600645161290322	0.136297297297297	-0.00122029449912262
0	0.0600645161290322	0.138324324324324	-0.00239114976729994
0	0.0600645161290322	0.140351351351351	-0.00356920729381249
0	0.0600645161290322	0.142378378378378	-0.00241397726405741
0	0.0600645161290322	0.144405405405405	0.000941237506675783
0	0.0600645161290322	0.146432432432432	-0.00104097047379266
0	0.0600645161290322	0.148459459459459	-0.00105592431525143
0	0.0600645161290322	0.150486486486486	-0.0012514229037919
0	0.0600645161290322	0.152513513513514	-0.00152425421530483
0	0.0600645161290322	0.154540540540541	-0.00359826047150382
0	0.0600645161290322	0.156567567567568	-0.00387273975738158
0	0.0600645161290322	0.158594594594595	-0.00349791714351114
0	0.0600645161290322	0.160621621621622	-0.00237534142061498
0	0.0600645161290322	0.162648648648649	-0.0041004043640803
0	0.0600645161290322	0.164675675675676	-0.00255149156939044
0	0.0600645161290322	0.166702702702703	-0.00314451819638364
0	0.0600645161290322	0.16872972972973	-0.00215500114442669
0	0.0600645161290322	0.170756756756757	-0.00245108720531017
0	0.0600645161290322	0.172783783783784	-0.00283396658274207
0	0.0600645161290322	0.174810810810811	-0.000222110322728344
0	0.0600645161290322	0.176837837837838	-0.00201455710688949
0	0.0600645161290322	0.178864864864865	-0.000479926756694934
0	0.0600645161290322	0.180891891891892	-0.00038959334706648
0	0.0600645161290322	0.182918918918919	-0.00147994201571682
0	0.0600645161290322	0.184945945945946	-0.00139143968871598
0	0.0600645161290322	0.186972972972973	-0.00125300984206915
0	0.0600645161290322	0.189	0.00265647364003964

0	0.0620806451612903	0.039	-0.00506404211490047
0	0.0620806451612903	0.041027027027027	-0.00360802624551769
0	0.0620806451612903	0.0430540540540541	-0.00476417181658659
0	0.0620806451612903	0.0450810810810811	-0.0026754558632792
0	0.0620806451612903	0.0471081081081081	-0.00302519264515148
0	0.0620806451612903	0.0491351351351351	-0.00519008163576717
0	0.0620806451612903	0.0511621621621622	-0.00392175173571377
0	0.0620806451612903	0.0531891891891892	-0.00446887922484173
0	0.0620806451612903	0.0552162162162162	-0.00294023041123067
0	0.0620806451612903	0.0572432432432433	-0.00580178530556195
0	0.0620806451612903	0.0592702702702703	-0.00232040894178687
0	0.0620806451612903	0.0612972972972973	-0.00230014496070805
0	0.0620806451612903	0.0633243243243243	-0.00426166170748458
0	0.0620806451612903	0.0653513513513514	-0.00281358052948809
0	0.0620806451612903	0.0673783783783784	-0.0019964904249638
0	0.0620806451612903	0.0694054054054054	-0.00206869611657896
0	0.0620806451612903	0.0714324324324324	-0.00234360265506984
0	0.0620806451612903	0.0734594594594595	-0.0024791027695125
0	0.0620806451612903	0.0754864864864865	-0.00242240024414438
0	0.0620806451612903	0.0775135135135135	-0.00235983825436794
0	0.0620806451612903	0.0795405405405405	-0.00246134126802476
0	0.0620806451612903	0.0815675675675676	-0.00088221560997944
0	0.0620806451612903	0.0835945945945946	-0.000487556267643277
0	0.0620806451612903	0.0856216216216216	0.0030256809338521
0	0.0620806451612903	0.0876486486486487	0.00392504768444339
0	0.0620806451612903	0.0896756756756757	0.00343047226672767
0	0.0620806451612903	0.0917027027027027	0.00670292210269318
0	0.0620806451612903	0.0937297297297297	0.00790289158464938
0	0.0620806451612903	0.0957567567567568	0.0107903257801174
0	0.0620806451612903	0.0977837837837838	0.01524046692607
0	0.0620806451612903	0.0998108108108108	0.0249332417792019
0	0.0620806451612903	0.101837837837838	0.03772317082475
0	0.0620806451612903	0.103864864864865	0.0540718089570458
0	0.0620806451612903	0.105891891891892	0.0715346608682383
0	0.0620806451612903	0.107918918918919	0.0370741741054398
0	0.0620806451612903	0.109945945945946	0.00431177233539326
0	0.0620806451612903	0.111972972972973	-0.000978896772716894
0	0.0620806451612903	0.114	-0.00412780956740676
0	0.0620806451612903	0.116027027027027	-0.00281901274128332
0	0.0620806451612903	0.118054054054054	-0.00447400625619901
0	0.0620806451612903	0.120081081081081	-0.00383971923399713
0	0.0620806451612903	0.122108108108108	-0.00498561074235145
0	0.0620806451612903	0.124135135135135	-0.00268522163729309
0	0.0620806451612903	0.126162162162162	-0.00334538796063175
0	0.0620806451612903	0.128189189189189	-0.00193441672388803
0	0.0620806451612903	0.130216216216216	-0.00278275730525677
0	0.0620806451612903	0.132243243243243	-0.00179708552681775
0	0.0620806451612903	0.13427027027027	-0.000906446936751387
0	0.0620806451612903	0.136297297297297	-0.00249765774013889
0	0.0620806451612903	0.138324324324324	-0.000131227588311631
0	0.0620806451612903	0.140351351351351	-0.00175374990463115
0	0.0620806451612903	0.142378378378378	0.0011111619745174
0	0.0620806451612903	0.144405405405405	0.000190859845883846
0	0.0620806451612903	0.146432432432432	0.000906874189364425
0	0.0620806451612903	0.148459459459459	0.00279136339360642
0	0.0620806451612903	0.150486486486486	5.42610818646176e-05
0	0.0620806451612903	0.152513513513514	-0.000219363698786948
0	0.0620806451612903	0.154540540540541	-0.00435620660715651
0	0.0620806451612903	0.156567567567568	-0.00227182421606778
0	0.0620806451612903	0.158594594594595	-0.00119209582665754
0	0.0620806451612903	0.160621621621622	-0.00319517814908067
0	0.0620806451612903	0.162648648648649	-0.00213675135423823
0	0.0620806451612903	0.164675675675676	-0.00302342259861146
0	0.0620806451612903	0.166702702702703	-0.00171499198901354
0	0.0620806451612903	0.16872972972973	-0.000106446936751389
0	0.0620806451612903	0.170756756756757	-0.00134938582436869
0	0.0620806451612903	0.172783783783784	-0.0011466239414054
0	0.0620806451612903	0.174810810810811	-0.0011858701457237
0	0.0620806451612903	0.176837837837838	-0.000594125276569808
0	0.0620806451612903	0.178864864864865	-0.000375921263447047
0	0.0620806451612903	0.180891891891892	0.000542305638208552
0	0.0620806451612903	0.182918918918919	0.0026940718699931
0	0.0620806451612903	0.184945945945946	0.00124379339284349
0	0.0620806451612903	0.186972972972973	0.00234000152590215
0	0.0620806451612903	0.189	0.00140157167925533

0	0.0640967741935484	0.039	-0.00290598916609449
0	0.0640967741935484	0.041027027027027	-0.00153823147936221
0	0.0640967741935484	0.0430540540540541	-0.00236771190966662
0	0.0640967741935484	0.0450810810810811	-0.00313029678797592
0	0.0640967741935484	0.0471081081081081	-0.00361986724650954
0	0.0640967741935484	0.0491351351351351	-0.00459436942092014
0	0.0640967741935484	0.0511621621621622	-0.00352196536202032
0	0.0640967741935484	0.0531891891891892	-0.0041991607537957
0	0.0640967741935484	0.0552162162162162	-0.00288200198367288
0	0.0640967741935484	0.0572432432432433	-0.000773022049286672
0	0.0640967741935484	0.0592702702702703	-0.00282590981918062
0	0.0640967741935484	0.0612972972972973	-0.00177102311741821
0	0.0640967741935484	0.0633243243243243	-0.00231796749828339
0	0.0640967741935484	0.0653513513513514	-0.000236697947661595
0	0.0640967741935484	0.0673783783783784	-0.00241843289845124
0	0.0640967741935484	0.0694054054054054	-0.000211917296101357
0	0.0640967741935484	0.0714324324324324	-0.00187106126497295
0	0.0640967741935484	0.0734594594594595	0.000325688563363048
0	0.0640967741935484	0.0754864864864865	5.13923857480361e-05
0	0.0640967741935484	0.0775135135135135	0.00161879911497669
0	0.0640967741935484	0.0795405405405405	0.00149581139848932
0	0.0640967741935484	0.0815675675675676	0.00251047531853204
0	0.0640967741935484	0.0835945945945946	0.00550612649729148
0	0.0640967741935484	0.0856216216216216	0.0060732738231479
0	0.0640967741935484	0.0876486486486487	0.00942348363469897
0	0.0640967741935484	0.0896756756756757	0.0111924315251392
0	0.0640967741935484	0.0917027027027027	0.0147952086671244
0	0.0640967741935484	0.0937297297297297	0.0229775234607461
0	0.0640967741935484	0.0957567567567568	0.0352097657740138
0	0.0640967741935484	0.0977837837837838	0.0501810635538261
0	0.0640967741935484	0.0998108108108108	0.0729289082169833
0	0.0640967741935484	0.101837837837838	0.101378377965973
0	0.0640967741935484	0.103864864864865	0.13039090562295
0	0.0640967741935484	0.105891891891892	0.139042893110552
0	0.0640967741935484	0.107918918918919	0.0640976577401388
0	0.0640967741935484	0.109945945945946	0.0082283970397497
0	0.0640967741935484	0.111972972972973	-0.00107551689936678
0	0.0640967741935484	0.114	-0.00153493553063252
