# repetition_set	DC_control_TGAC_set	DC_control_DFR_set	DC_voltage_4_0_0
# "Repetition"	"TGAC"	"DFR"	"DC voltage"
# 4	125	75
0	0.0540161290322581	0.532162162162162	0.00214981307698174
0	0.0540161290322581	0.534189189189189	-0.000426337071793749
0	0.0540161290322581	0.536216216216216	-6.5308613718195e-06
0	0.0540161290322581	0.538243243243243	0.00120424200808724
0	0.0540161290322581	0.54027027027027	-0.00016833752956439
0	0.0540161290322581	0.542297297297297	0.00119856565194167
0	0.0540161290322581	0.544324324324324	-0.000772228580148048
0	0.0540161290322581	0.546351351351351	2.50247959102712e-06
0	0.0540161290322581	0.548378378378378	-0.000441351949340077
0	0.0540161290322581	0.550405405405405	-0.0020555733577478
0	0.0540161290322581	0.552432432432432	-0.00113020523384455
0	0.0540161290322581	0.554459459459459	-0.000706370641641904
0	0.0540161290322581	0.556486486486486	0.000584115358205498
0	0.0540161290322581	0.558513513513514	0.000421210040436373
0	0.0540161290322581	0.560540540540541	0.00145839627679862
0	0.0540161290322581	0.562567567567568	0.0153726100556954
0	0.0540161290322581	0.564594594594595	0.000992629892423865
0	0.0540161290322581	0.566621621621622	-0.000491096360723312
0	0.0540161290322581	0.568648648648649	-0.00115730525673308
0	0.0540161290322581	0.570675675675676	-0.00192892347600521
0	0.0540161290322581	0.572702702702703	-0.000708995193408145
0	0.0540161290322581	0.57472972972973	0.00157686732280457
0	0.0540161290322581	0.576756756756757	0.000499580376897805
0	0.0540161290322581	0.578783783783784	0.000786388952468115
0	0.0540161290322581	0.580810810810811	0.000872571908140648
0	0.0540161290322581	0.582837837837838	0.000418585488670129
0	0.0540161290322581	0.584864864864865	0.00883106736858162
0	0.0540161290322581	0.586891891891892	0.00478156710154875
0	0.0540161290322581	0.588918918918919	0.00325871671625846
0	0.0540161290322581	0.590945945945946	0.000861219195849514
0	0.0540161290322581	0.592972972972973	0.00354839398794533
0	0.0540161290322581	0.595	0.00201339742122527

0	0.0560322580645161	0.445	-0.00307096971084157
0	0.0560322580645161	0.447027027027027	-0.00305247577630277
0	0.0560322580645161	0.449054054054054	-0.00509919890135046
0	0.0560322580645161	0.451081081081081	-0.00211361867704284
0	0.0560322580645161	0.453108108108108	-0.00647067978942554
0	0.0560322580645161	0.455135135135135	-0.00333885709925997
0	0.0560322580645161	0.457162162162162	-0.00438129243915469
0	0.0560322580645161	0.459189189189189	-0.00171511406118871
0	0.0560322580645161	0.461216216216216	-0.00149764248111699
0	0.0560322580645161	0.463243243243243	-0.00127516594186316
0	0.0560322580645161	0.46527027027027	-0.00151802853437097
0	0.0560322580645161	0.467297297297297	0.000723949034866823
0	0.0560322580645161	0.469324324324324	0.00232797741664755
0	0.0560322580645161	0.471351351351351	0.004310185397116
0	0.0560322580645161	0.473378378378378	0.00951815060654608
0	0.0560322580645161	0.475405405405405	0.022799542229343
0	0.0560322580645161	0.477432432432432	0.0571747005416952
0	0.0560322580645161	0.479459459459459	0.131441641870756
0	0.0560322580645161	0.481486486486487	0.215188158999008
0	0.0560322580645161	0.483513513513514	0.269840848401618
0	0.0560322580645161	0.485540540540541	0.304473884184024
0	0.0560322580645161	0.487567567567568	0.346715678644999
0	0.0560322580645161	0.489594594594595	0.353682520790417
0	0.0560322580645161	0.491621621621622	0.305677210650797
0	0.0560322580645161	0.493648648648649	0.227789181353475
0	0.0560322580645161	0.495675675675676	0.145099015793088
0	0.0560322580645161	0.497702702702703	0.19765236896315
0	0.0560322580645161	0.49972972972973	0.335027023727779
0	0.0560322580645161	0.501756756756757	0.363520622568093
0	0.0560322580645161	0.503783783783784	0.366590005340658
0	0.0560322580645161	0.505810810810811	0.322699992370489
0	0.0560322580645161	0.507837837837838	0.247227161058976
0	0.0560322580645161	0.509864864864865	0.159551689936675
0	0.0560322580645161	0.511891891891892	0.0921772487983521
0	0.0560322580645161	0.513918918918919	0.0529746242465857
0	0.0560322580645161	0.515945945945946	0.0335833981841763
0	0.0560322580645161	0.517972972972973	0.02004577706569
0	0.0560322580645161	0.52	0.0136118410009918
0	0.0560322580645161	0.522027027027027	0.00797033646143278
0	0.0560322580645161	0.524054054054054	0.00521669336995494
0	0.0560322580645161	0.526081081081081	0.00347478446631567
0	0.0560322580645161	0.528108108108108	0.00286973373006786
0	0.0560322580645161	0.530135135135135	0.00312327763790337
0	0.0560322580645161	0.532162162162162	0.000730296787975844
0	0.0560322580645161	0.534189189189189	0.00283787289234757
0	0.0560322580645161	0.536216216216216	0.000307072556649085
0	0.0560322580645161	0.538243243243243	0.000781383993285991
0	0.0560322580645161	0.54027027027027	-0.000480720225833563
0	0.0560322580645161	0.542297297297297	-0.000307621881437442
0	0.0560322580645161	0.544324324324324	0.00143947508964671
0	0.0560322580645161	0.546351351351351	-0.000627756160830123
0	0.0560322580645161	0.548378378378378	2.75272755015914e-05
0	0.0560322580645161	0.550405405405405	-0.0019100633249409
0	0.0560322580645161	0.552432432432432	-0.00133083085374231
0	0.0560322580645161	0.554459459459459	-0.000746227206836075
0	0.0560322580645161	0.556486486486486	0.000402655069809983
0	0.0560322580645161	0.558513513513514	0.000748241397726366
0	0.0560322580645161	0.560540540540541	-5.42000457770969e-05
0	0.0560322580645161	0.562567567567568	0.0213839932860303
0	0.0560322580645161	0.564594594594595	-0.00106044098573285
0	0.0560322580645161	0.566621621621622	-0.00183425650415812
0	0.0560322580645161	0.568648648648649	-0.000912184328984541
0	0.0560322580645161	0.570675675675676	-6.97032120241519e-05
0	0.0560322580645161	0.572702702702703	0.000731700617990347
0	0.0560322580645161	0.57472972972973	0.001043717097734
0	0.0560322580645161	0.576756756756757	0.000119386587319714
0	0.0560322580645161	0.578783783783784	0.000994522011139055
0	0.0560322580645161	0.580810810810811	0.000500312809948839
0	0.0560322580645161	0.582837837837838	0.00121498435950252
0	0.0560322580645161	0.584864864864865	0.00519917601281753
0	0.0560322580645161	0.586891891891892	0.00405230792706184
0	0.0560322580645161	0.588918918918919	0.00266416418707557
0	0.0560322580645161	0.590945945945946	0.000883802548256625
0	0.0560322580645161	0.592972972972973	0.000372991531242811
0	0.0560322580645161	0.595	-0.00181423666742965

0	0.0580483870967742	0.445	-0.00383062485694671
0	0.0580483870967742	0.447027027027027	-0.0037946135652705
0	0.0580483870967742	0.449054054054054	-0.00468537422751205
0	0.0580483870967742	0.451081081081081	-0.00360741588464182
0	0.0580483870967742	0.453108108108108	-0.00276993972686354
0	0.0580483870967742	0.455135135135135	-0.00246213473716338
0	0.0580483870967742	0.457162162162162	-0.00514436560616468
0	0.0580483870967742	0.459189189189189	-0.00230948348210883
0	0.0580483870967742	0.461216216216216	-0.00152651255054555
0	0.0580483870967742	0.463243243243243	-0.00199935912108037
0	0.0580483870967742	0.46527027027027	-0.000274540321965394
0	0.0580483870967742	0.467297297297297	0.0015116197451743
0	0.0580483870967742	0.469324324324324	0.00431561760891124
0	0.0580483870967742	0.471351351351351	0.012008117799649
0	0.0580483870967742	0.473378378378378	0.019442679484245
0	0.0580483870967742	0.475405405405405	0.0514789349202716
0	0.0580483870967742	0.477432432432432	0.118496925307088
0	0.0580483870967742	0.479459459459459	0.200599801632716
0	0.0580483870967742	0.481486486486487	0.266170016021973
0	0.0580483870967742	0.483513513513514	0.304292851148242
0	0.0580483870967742	0.485540540540541	0.34749541466392
0	0.0580483870967742	0.487567567567568	0.354987594415198
0	0.0580483870967742	0.489594594594595	0.310017181658656
0	0.0580483870967742	0.491621621621622	0.232907667658503
0	0.0580483870967742	0.493648648648649	0.149029129472801
0	0.0580483870967742	0.495675675675676	0.0881214007782102
0	0.0580483870967742	0.497702702702703	0.111819516289006
0	0.0580483870967742	0.49972972972973	0.361920134279393
0	0.0580483870967742	0.501756756756757	0.364921766994736
0	0.0580483870967742	0.503783783783784	0.325448874647135
0	0.0580483870967742	0.505810810810811	0.248475593194476
0	0.0580483870967742	0.507837837837838	0.164576546883345
0	0.0580483870967742	0.509864864864865	0.095866636148623
0	0.0580483870967742	0.511891891891892	0.0552367437247272
0	0.0580483870967742	0.513918918918919	0.03378994430457
0	0.0580483870967742	0.515945945945946	0.0216327153429464
0	0.0580483870967742	0.517972972972973	0.0141233234149691
0	0.0580483870967742	0.52	0.0104483405813687
0	0.0580483870967742	0.522027027027027	0.00672141603723197
0	0.0580483870967742	0.524054054054054	0.00715471122301056
0	0.0580483870967742	0.526081081081081	0.00188882276646063
0	0.0580483870967742	0.528108108108108	1.64797436480857e-06
0	0.0580483870967742	0.530135135135135	0.00134493018997479
0	0.0580483870967742	0.532162162162162	0.000767284657053452
0	0.0580483870967742	0.534189189189189	-0.000282719157702026
0	0.0580483870967742	0.536216216216216	0.000107179369802354
0	0.0580483870967742	0.538243243243243	-0.000536690318150637
0	0.0580483870967742	0.54027027027027	0.000117677576867286
0	0.0580483870967742	0.542297297297297	-0.000153383688105621
0	0.0580483870967742	0.544324324324324	9.7840848401576e-05
0	0.0580483870967742	0.546351351351351	-0.000454352635996076
0	0.0580483870967742	0.548378378378378	-5.3101396200906e-06
0	0.0580483870967742	0.550405405405405	2.26443884946601e-05
0	0.0580483870967742	0.552432432432432	0.000297184710460029
0	0.0580483870967742	0.554459459459459	-0.000245181963836163
0	0.0580483870967742	0.556486486486486	-0.000463508049134088
0	0.0580483870967742	0.558513513513514	0.000747936217288426
0	0.0580483870967742	0.560540540540541	0.00261680018310823
0	0.0580483870967742	0.562567567567568	0.0193868314641031
0	0.0580483870967742	0.564594594594595	0.000200991836423254
0	0.0580483870967742	0.566621621621622	-0.000900709544518234
0	0.0580483870967742	0.568648648648649	-0.000837109941252807
0	0.0580483870967742	0.570675675675676	0.000746654459449111
0	0.0580483870967742	0.572702702702703	-0.000294926375219383
0	0.0580483870967742	0.57472972972973	0.000860730907148821
0	0.0580483870967742	0.576756756756757	0.00105409323262375
0	0.0580483870967742	0.578783783783784	-5.54818036164209e-05
0	0.0580483870967742	0.580810810810811	0.00149263752193481
0	0.0580483870967742	0.582837837837838	0.00126540016784919
0	0.0580483870967742	0.584864864864865	0.00317772182803079
0	0.0580483870967742	0.586891891891892	0.00330046540016781
0	0.0580483870967742	0.588918918918919	0.00214749370565343
0	0.0580483870967742	0.590945945945946	-0.00097950713359278
0	0.0580483870967742	0.592972972972973	0.00121297016861216
0	0.0580483870967742	0.595	0.000181704432745824

0	0.0600645161290322	0.445	-0.00512349126420999
0	0.0600645161290322	0.447027027027027	-0.00478187228198675
0	0.0600645161290322	0.449054054054054	-0.00322398718242164
0	0.0600645161290322	0.451081081081081	-0.00375982299534602
0	0.0600645161290322	0.453108108108108	-0.000815991454947769
0	0.0600645161290322	0.455135135135135	-0.00224600595101857
0	0.0600645161290322	0.457162162162162	-0.00238309300373849
0	0.0600645161290322	0.459189189189189	-0.00280070191500728
0	0.0600645161290322	0.461216216216216	-7.29381246662539e-05
0	0.0600645161290322	0.463243243243243	0.00102052338445101
0	0.0600645161290322	0.46527027027027	0.00103669794766152
0	0.0600645161290322	0.467297297297297	0.00662406347753105
0	0.0600645161290322	0.469324324324324	0.00877869840543218
0	0.0600645161290322	0.471351351351351	0.0214715190356298
0	0.0600645161290322	0.473378378378378	0.0492306706340123
0	0.0600645161290322	0.475405405405405	0.12298197909514
0	0.0600645161290322	0.477432432432432	0.21042124055848
0	0.0600645161290322	0.479459459459459	0.266141084916457
0	0.0600645161290322	0.481486486486487	0.308694956893263
0	0.0600645161290322	0.483513513513514	0.350602944991226
0	0.0600645161290322	0.485540540540541	0.355508110170138
0	0.0600645161290322	0.487567567567568	0.308386114290074
0	0.0600645161290322	0.489594594594595	0.231193286030366
0	0.0600645161290322	0.491621621621622	0.148694895857176
0	0.0600645161290322	0.493648648648649	0.087356130312047
0	0.0600645161290322	0.495675675675676	0.0521313496604867
0	0.0600645161290322	0.497702702702703	0.132887953002213
0	0.0600645161290322	0.49972972972973	0.366252903028916
0	0.0600645161290322	0.501756756756757	0.333722865644312
0	0.0600645161290322	0.503783783783784	0.249749538414588
0	0.0600645161290322	0.505810810810811	0.163821103227283
0	0.0600645161290322	0.507837837837838	0.0954448157473107
0	0.0600645161290322	0.509864864864865	0.0548086366063934
0	0.0600645161290322	0.511891891891892	0.03328358892195
0	0.0600645161290322	0.513918918918919	0.0221460288395513
0	0.0600645161290322	0.515945945945946	0.0138136873426413
0	0.0600645161290322	0.517972972972973	0.00890540932326233
0	0.0600645161290322	0.52	0.00571511406118864
0	0.0600645161290322	0.522027027027027	0.00444965285725181
0	0.0600645161290322	0.524054054054054	0.0010381628137636
0	0.0600645161290322	0.526081081081081	0.0013619592584115
0	0.0600645161290322	0.528108108108108	-8.78309300374207e-05
0	0.0600645161290322	0.530135135135135	0.00129256122682533
0	0.0600645161290322	0.532162162162162	-0.000285526817731019
0	0.0600645161290322	0.534189189189189	-0.000342168307011559
0	0.0600645161290322	0.536216216216216	-0.00158181124589917
0	0.0600645161290322	0.538243243243243	-0.00275138475623716
0	0.0600645161290322	0.54027027027027	-0.000278690775921302
0	0.0600645161290322	0.542297297297297	-0.00110200656137944
0	0.0600645161290322	0.544324324324324	-0.000121217669947401
0	0.0600645161290322	0.546351351351351	-0.000104554818036197
0	0.0600645161290322	0.548378378378378	-0.000671580071717437
0	0.0600645161290322	0.550405405405405	-0.00157741664759292
0	0.0600645161290322	0.552432432432432	0.000281193255512285
0	0.0600645161290322	0.554459459459459	-0.00124544136720839
0	0.0600645161290322	0.556486486486486	-0.000229739833676692
0	0.0600645161290322	0.558513513513514	0.00155629816128782
0	0.0600645161290322	0.560540540540541	0.00332738231479359
0	0.0600645161290322	0.562567567567568	0.0137574120698863
0	0.0600645161290322	0.564594594594595	0.000408636606393495
0	0.0600645161290322	0.566621621621622	0.000162294956893224
0	0.0600645161290322	0.568648648648649	-0.00116920729381249
0	0.0600645161290322	0.570675675675676	0.000819165331502215
0	0.0600645161290322	0.572702702702703	2.35599298084666e-05
0	0.0600645161290322	0.57472972972973	0.000927199206530831
0	0.0600645161290322	0.576756756756757	0.00372765697718772
0	0.0600645161290322	0.578783783783784	0.000247013046463685
0	0.0600645161290322	0.580810810810811	0.00248642710002285
0	0.0600645161290322	0.582837837837838	0.0031389028763256
0	0.0600645161290322	0.584864864864865	0.00254038300144957
0	0.0600645161290322	0.586891891891892	0.00335210193026623
0	0.0600645161290322	0.588918918918919	0.000650705729762685
0	0.0600645161290322	0.590945945945946	3.66216525486074e-07
0	0.0600645161290322	0.592972972972973	0.000649546044098536
0	0.0600645161290322	0.595	-9.02113374532917e-05

0	0.0620806451612903	0.445	-0.00235513847562375
0	0.0620806451612903	0.447027027027027	-0.00239383535515376
0	0.0620806451612903	0.449054054054054	-0.0032144655527581
0	0.0620806451612903	0.451081081081081	-0.00448175783932253
0	0.0620806451612903	0.453108108108108	-0.00337755397878999
0	0.0620806451612903	0.455135135135135	-0.0019197680628672
0	0.0620806451612903	0.457162162162162	-0.000316472114137513
0	0.0620806451612903	0.459189189189189	-0.000706736858167427
0	0.0620806451612903	0.461216216216216	0.00362670328831918
0	0.0620806451612903	0.463243243243243	0.00310698100251769
0	0.0620806451612903	0.46527027027027	0.00858484779125653
0	0.0620806451612903	0.467297297297297	0.0120576180666819
0	0.0620806451612903	0.469324324324324	0.0318142061493857
0	0.0620806451612903	0.471351351351351	0.0784601815823606
0	0.0620806451612903	0.473378378378378	0.163607415884642
0	0.0620806451612903	0.475405405405405	0.23871488517586
0	0.0620806451612903	0.477432432432432	0.288810559243153
0	0.0620806451612903	0.479459459459459	0.335686457618067
0	0.0620806451612903	0.481486486486487	0.36980941481651
0	0.0620806451612903	0.483513513513514	0.356395819028
0	0.0620806451612903	0.485540540540541	0.291016586556802
0	0.0620806451612903	0.487567567567568	0.208666269932098
0	0.0620806451612903	0.489594594594595	0.128136049439231
0	0.0620806451612903	0.491621621621622	0.0728411383230335
0	0.0620806451612903	0.493648648648649	0.0413178912031738
0	0.0620806451612903	0.495675675675676	0.025228351262684
0	0.0620806451612903	0.497702702702703	0.325066239414054
0	0.0620806451612903	0.49972972972973	0.311140856031129
0	0.0620806451612903	0.501756756756757	0.223467643244068
0	0.0620806451612903	0.503783783783784	0.142273594262608
0	0.0620806451612903	0.505810810810811	0.0842025787747006
0	0.0620806451612903	0.507837837837838	0.0474278477149614
0	0.0620806451612903	0.509864864864865	0.0278486915388723
0	0.0620806451612903	0.511891891891892	0.0173988250553139
0	0.0620806451612903	0.513918918918919	0.0115825131609063
0	0.0620806451612903	0.515945945945946	0.00917170977340347
0	0.0620806451612903	0.517972972972973	0.00485145342183561
0	0.0620806451612903	0.52	0.00554396887159529
0	0.0620806451612903	0.522027027027027	0.00195675593194472
0	0.0620806451612903	0.524054054054054	0.00118403906309602
0	0.0620806451612903	0.526081081081081	0.00124531929503316
0	0.0620806451612903	0.528108108108108	0.001516685740444
0	0.0620806451612903	0.530135135135135	0.00112458991378649
0	0.0620806451612903	0.532162162162162	0.000770153353170023
0	0.0620806451612903	0.534189189189189	-8.93568322270963e-05
0	0.0620806451612903	0.536216216216216	0.000668894483863543
0	0.0620806451612903	0.538243243243243	-0.00125917448691543
0	0.0620806451612903	0.54027027027027	0.00126015106431674
0	0.0620806451612903	0.542297297297297	0.00100447089341569
0	0.0620806451612903	0.544324324324324	0.000220340276188255
0	0.0620806451612903	0.546351351351351	0.000220401312275845
0	0.0620806451612903	0.548378378378378	-0.000242557412069923
0	0.0620806451612903	0.550405405405405	0.00115382619974055
0	0.0620806451612903	0.552432432432432	0.000511421377889646
0	0.0620806451612903	0.554459459459459	0.00232700083924615
0	0.0620806451612903	0.556486486486486	0.00411548027771416
0	0.0620806451612903	0.558513513513514	0.00406610208285644
0	0.0620806451612903	0.560540540540541	0.00583620965896082
0	0.0620806451612903	0.562567567567568	0.00659598687724112
0	0.0620806451612903	0.564594594594595	0.000499275196459871
0	0.0620806451612903	0.566621621621622	0.000631296253910095
0	0.0620806451612903	0.568648648648649	-0.00041889066910814
0	0.0620806451612903	0.570675675675676	0.00283616388189513
0	0.0620806451612903	0.572702702702703	0.00021570153353166
0	0.0620806451612903	0.57472972972973	0.0017268329900053
0	0.0620806451612903	0.576756756756757	0.00232852674143583
0	0.0620806451612903	0.578783783783784	0.00460090028229187
0	0.0620806451612903	0.580810810810811	0.00474793621728842
0	0.0620806451612903	0.582837837837838	0.00758910505836572
0	0.0620806451612903	0.584864864864865	0.0016492561226825
0	0.0620806451612903	0.586891891891892	0.000312382696269138
0	0.0620806451612903	0.588918918918919	-0.000545235370412787
0	0.0620806451612903	0.590945945945946	-0.000449225604638772
0	0.0620806451612903	0.592972972972973	-0.000316777294575456
0	0.0620806451612903	0.595	-0.000283939879453769

0	0.0640967741935484	0.445	-0.00422076752880142
0	0.0640967741935484	0.447027027027027	-0.00250919356069279
0	0.0640967741935484	0.449054054054054	-0.00273514915693907
0	0.0640967741935484	0.451081081081081	-0.00246787212939654
0	0.0640967741935484	0.453108108108108	-0.000912794689860425
0	0.0640967741935484	0.455135135135135	-0.000759899290455521
0	0.0640967741935484	0.457162162162162	-0.00120766002899218
0	0.0640967741935484	0.459189189189189	0.00124885938811319
0	0.0640967741935484	0.461216216216216	0.0029175860227359
0	0.0640967741935484	0.463243243243243	0.007891721980621
0	0.0640967741935484	0.46527027027027	0.0131600518806744
0	0.0640967741935484	0.467297297297297	0.0316162661173418
0	0.0640967741935484	0.469324324324324	0.0825526512550546
0	0.0640967741935484	0.471351351351351	0.17045438315404
0	0.0640967741935484	0.473378378378378	0.243959594110018
0	0.0640967741935484	0.475405405405405	0.29226532387274
0	0.0640967741935484	0.477432432432432	0.338683573662928
0	0.0640967741935484	0.479459459459459	0.372421942473487
0	0.0640967741935484	0.481486486486487	0.356221438925765
0	0.0640967741935484	0.483513513513514	0.294335973144122
0	0.0640967741935484	0.485540540540541	0.210963179980163
0	0.0640967741935484	0.487567567567568	0.131666315709163
0	0.0640967741935484	0.489594594594595	0.0731560234988937
0	0.0640967741935484	0.491621621621622	0.0439102769512473
0	0.0640967741935484	0.493648648648649	0.0285062943465323
0	0.0640967741935484	0.495675675675676	0.016873548485542
0	0.0640967741935484	0.497702702702703	0.140375310902571
0	0.0640967741935484	0.49972972972973	0.22191970702678
0	0.0640967741935484	0.501756756756757	0.141282978561075
0	0.0640967741935484	0.503783783783784	0.0783609979400321
0	0.0640967741935484	0.505810810810811	0.0447838254367894
0	0.0640967741935484	0.507837837837838	0.029302937361715
0	0.0640967741935484	0.509864864864865	0.0195611505302509
0	0.0640967741935484	0.511891891891892	0.0120213015945677
0	0.0640967741935484	0.513918918918919	0.0075055466544594
0	0.0640967741935484	0.515945945945946	0.00511580071717399
0	0.0640967741935484	0.517972972972973	0.0039157701991302
0	0.0640967741935484	0.52	0.00426831464103147
0	0.0640967741935484	0.522027027027027	0.00242679484245057
0	0.0640967741935484	0.524054054054054	0.00171810482948038
0	0.0640967741935484	0.526081081081081	-0.000440497444113863
0	0.0640967741935484	0.528108108108108	-0.000296269169146287
0	0.0640967741935484	0.530135135135135	-0.000402288853284537
0	0.0640967741935484	0.532162162162162	-0.00143300526436259
0	0.0640967741935484	0.534189189189189	-8.39856565194538e-05
0	0.0640967741935484	0.536216216216216	0.000717845426108154
0	0.0640967741935484	0.538243243243243	0.000244571602960214
0	0.0640967741935484	0.54027027027027	-0.00207272449835969
0	0.0640967741935484	0.542297297297297	-0.00116810864423594
0	0.0640967741935484	0.544324324324324	0.000578439002059933
0	0.0640967741935484	0.546351351351351	-0.00189614709697112
0	0.0640967741935484	0.548378378378378	-0.000208560311284078
0	0.0640967741935484	0.550405405405405	0.00119343862058438
0	0.0640967741935484	0.552432432432432	0.0014884870679789
0	0.0640967741935484	0.554459459459459	0.00244083314259552
0	0.0640967741935484	0.556486486486486	0.00557582970931559
0	0.0640967741935484	0.558513513513514	0.00353881132219421
